City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
260,San Carlos,VE,2021-12-04 15:54:57,9.6612,-68.5827,90.99,45,55,3.58
261,Zarubino,RU,2021-12-04 15:54:57,42.63,131.0922,18.91,62,1,9.31
262,Fonte Boa,BR,2021-12-04 15:54:58,-2.4959,-66.2662,82.99,80,86,3.24
263,El Viejo,NI,2021-12-04 15:54:59,12.6633,-87.1672,86.22,62,20,4.61
264,Dicabisagan,PH,2021-12-04 15:54:59,17.0818,122.4157,71.13,85,98,9.37
265,Beloha,MG,2021-12-04 15:55:00,-25.1667,45.05,83.37,37,0,8.19
266,Ostrovnoy,RU,2021-12-04 15:55:00,68.0531,39.5131,5.54,95,84,4.74
267,Waipawa,NZ,2021-12-04 15:55:01,-41.4122,175.5153,63.45,76,99,8.61
268,Norman Wells,CA,2021-12-04 15:52:57,65.282,-126.8329,-39.96,60,20,5.75
269,Ust-Omchug,RU,2021-12-04 15:55:02,61.15,149.6333,-34.31,100,100,1.74
270,Salobrena,ES,2021-12-04 15:55:02,36.7428,-3.5872,64.33,45,0,12.64
271,Adrar,MR,2021-12-04 15:55:02,20.5022,-10.0711,80.8,10,71,13.89
272,Xichang,CN,2021-12-04 15:55:03,27.8964,102.2634,49.5,90,88,1.12
273,Sesheke,ZM,2021-12-04 15:55:03,-17.4759,24.2968,93.07,20,80,2.64
274,Klaksvik,FO,2021-12-04 15:55:03,62.2266,-6.589,34.72,59,99,15.64
275,Popondetta,PG,2021-12-04 15:55:04,-8.7537,148.2534,74.05,98,99,2.86
276,Isangel,VU,2021-12-04 15:55:04,-19.55,169.2667,77.65,85,95,10.58
277,San Jose,US,2021-12-04 15:51:59,37.3394,-121.895,54.25,85,90,3.44
278,Lakes Entrance,AU,2021-12-04 15:55:05,-37.8811,147.981,53.17,57,81,3.02
279,Koumac,NC,2021-12-04 15:55:05,-20.5667,164.2833,77.76,78,67,1.68
280,Tuban,ID,2021-12-04 15:55:06,-6.8976,112.0649,78.21,87,100,12.1
281,Koutiala,ML,2021-12-04 15:55:06,12.3917,-5.4642,97.41,9,88,9.78
282,Hervey Bay,AU,2021-12-04 15:55:06,-25.2986,152.8535,73.02,76,78,4.0
283,Orlik,RU,2021-12-04 15:55:07,52.5178,99.825,-0.29,96,47,2.93
284,Morgan City,US,2021-12-04 15:55:07,29.6994,-91.2068,66.99,100,90,4.61
285,Najran,SA,2021-12-04 15:55:08,17.4924,44.1277,68.65,23,0,6.26
286,Tete,MZ,2021-12-04 15:55:08,-16.1564,33.5867,104.14,23,40,8.99
287,Hasaki,JP,2021-12-04 15:55:08,35.7333,140.8333,44.89,51,2,23.02
288,Mnogovershinnyy,RU,2021-12-04 15:55:09,53.9353,139.9242,-13.05,87,4,4.94
289,Olot,ES,2021-12-04 15:55:09,42.181,2.4901,55.2,69,100,3.53
290,Horsham,GB,2021-12-04 15:55:10,51.064,-0.3272,45.64,68,20,11.5
291,Hun,LY,2021-12-04 15:55:10,29.1268,15.9477,57.2,42,0,12.17
292,Amurrio,ES,2021-12-04 15:55:10,43.05,-3.0,50.13,86,73,12.28
